,year,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score
92,2014, Sat 7 Jun 4:10pm,Adelaide Oval,43374,5849,Port Adelaide, St Kilda,129,59
93,2014, Sat 7 Jun 7:40pm,Marvel Stadium,18054,5850,Western Bulldogs, Brisbane,87,95
94,2014, Sat 7 Jun 7:40pm,GIANTS Stadium,8429,5851,GWS, Essendon,66,81
95,2014, Sun 8 Jun 2:10pm,Domain Stadium,35389,5853,Fremantle, Adelaide,90,50
96,2014, Sun 8 Jun 3:20pm,Metricon Stadium,21354,5852,Gold Coast, Sydney,74,109
97,2014, Sun 8 Jun 7:10pm,Marvel Stadium,32977,5854,North Melbourne, Richmond,116,88
98,2014, Mon 9 Jun 3:20pm,MCG,68124,5855,Melbourne, Collingwood,28,61
99,2014, Fri 13 Jun 7:50pm,MCG,49615,5856,Carlton, Hawthorn,90,118
100,2014, Sat 14 Jun 1:45pm,MCG,22074,5857,Richmond, Fremantle,85,105
101,2014, Sat 14 Jun 2:10pm,SCG,41317,5858,Sydney, Port Adelaide,98,94
102,2014, Sat 14 Jun 2:40pm,Domain Stadium,32942,5859,West Coast, Gold Coast,103,100
103,2014, Sat 14 Jun 7:10pm,Adelaide Oval,47205,5861,Adelaide, North Melbourne,109,73
104,2014, Sat 14 Jun 7:40pm,Gabba,12700,5860,Brisbane, GWS,80,125
105,2014, Sun 15 Jun 1:10pm,GMHBA Stadium,25180,5862,Geelong, St Kilda,133,37
106,2014, Sun 15 Jun 3:20pm,Marvel Stadium,28339,5863,Collingwood, Western Bulldogs,98,106
107,2014, Sun 15 Jun 4:40pm,MCG,44622,5864,Essendon, Melbourne,77,78
108,2014, Fri 20 Jun 7:50pm,MCG,34633,5865,Richmond, Sydney,51,62
109,2014, Sat 21 Jun 1:15pm,Adelaide Oval,34258,5866,Port Adelaide, Western Bulldogs,128,56
110,2014, Sat 21 Jun 2:10pm,MCG,74095,5867,Hawthorn, Collingwood,115,86
111,2014, Sat 21 Jun 4:40pm,Metricon Stadium,18236,5868,Gold Coast, Geelong,118,78
112,2014, Sat 21 Jun 5:40pm,Domain Stadium,25152,5869,Fremantle, Brisbane,105,22
113,2014, Sat 21 Jun 7:40pm,Marvel Stadium,30948,5870,Essendon, Adelaide,101,92
114,2014, Sun 22 Jun 1:10pm,GIANTS Stadium,9059,5871,GWS, Carlton,100,92
115,2014, Sun 22 Jun 3:20pm,Marvel Stadium,17317,5872,St Kilda, West Coast,70,103
116,2014, Sun 22 Jun 4:40pm,MCG,26615,5873,Melbourne, North Melbourne,66,107
117,2014, Fri 27 Jun 7:50pm,Marvel Stadium,43732,5874,Geelong, Essendon,89,80
118,2014, Sat 28 Jun 1:45pm,UTAS Stadium,13178,5875,Hawthorn, Gold Coast,116,63
119,2014, Sat 28 Jun 2:10pm,Marvel Stadium,28487,5876,St Kilda, Richmond,73,117
120,2014, Sat 28 Jun 2:40pm,Domain Stadium,40490,5877,Fremantle, West Coast,88,81
121,2014, Sat 28 Jun 7:40pm,Gabba,15862,5879,Brisbane, North Melbourne,70,66
122,2014, Sat 28 Jun 7:40pm,SCG,27778,5878,Sydney, GWS,106,60
123,2014, Sun 29 Jun 1:10pm,Marvel Stadium,24953,5880,Western Bulldogs, Melbourne,91,85
124,2014, Sun 29 Jun 3:40pm,Adelaide Oval,50552,5881,Adelaide, Port Adelaide,99,76
125,2014, Sun 29 Jun 7:10pm,MCG,40936,5882,Collingwood, Carlton,91,76
126,2014, Fri 4 Jul 7:50pm,Marvel Stadium,35025,5883,North Melbourne, Hawthorn,108,88
127,2014, Sat 5 Jul 1:45pm,MCG,34560,5884,Richmond, Brisbane,79,54
128,2014, Sat 5 Jul 2:10pm,GIANTS Stadium,8383,5885,GWS, Adelaide,72,140
129,2014, Sat 5 Jul 4:40pm,Metricon Stadium,24032,5886,Gold Coast, Collingwood,80,75
130,2014, Sat 5 Jul 7:10pm,TIO Stadium,9290,5887,Melbourne, Fremantle,34,97
131,2014, Sat 5 Jul 7:10pm,Adelaide Oval,46786,5888,Port Adelaide, Essendon,60,62
132,2014, Sun 6 Jul 1:10pm,Marvel Stadium,29997,5889,Carlton, St Kilda,151,66
133,2014, Sun 6 Jul 1:20pm,Domain Stadium,25076,5890,West Coast, Sydney,51,79
134,2014, Sun 6 Jul 4:40pm,GMHBA Stadium,24766,5891,Geelong, Western Bulldogs,69,56
135,2014, Fri 11 Jul 7:20pm,Adelaide Oval,50321,5892,Adelaide, Hawthorn,92,104
136,2014, Sat 12 Jul 1:45pm,MCG,36385,5893,Melbourne, Geelong,36,102
137,2014, Sat 12 Jul 2:10pm,Blundstone Arena,10641,5894,North Melbourne, St Kilda,92,33
138,2014, Sat 12 Jul 4:40pm,Cazaly's Stadium,9746,5895,Western Bulldogs, Gold Coast,94,66
139,2014, Sat 12 Jul 7:40pm,Gabba,13610,5896,Brisbane, West Coast,64,76
140,2014, Sat 12 Jul 7:40pm,SCG,34965,5897,Sydney, Carlton,122,51
141,2014, Sun 13 Jul 1:10pm,Marvel Stadium,21483,5898,Richmond, Port Adelaide,126,106
142,2014, Sun 13 Jul 2:40pm,Domain Stadium,33597,5900,Fremantle, GWS,136,60
143,2014, Sun 13 Jul 3:20pm,MCG,58992,5899,Essendon, Collingwood,103,39
144,2014, Fri 18 Jul 7:50pm,Marvel Stadium,36689,5901,Carlton, North Melbourne,109,86
145,2014, Sat 19 Jul 4:40pm,Marvel Stadium,16594,5902,St Kilda, Fremantle,118,60
146,2014, Sat 19 Jul 7:40pm,GIANTS Stadium,7697,5903,GWS, Geelong,87,94
147,2014, Sun 20 Jul 12:40pm,Adelaide Oval,37894,5904,Port Adelaide, Melbourne,72,69
148,2014, Sun 20 Jul 4:40pm,Marvel Stadium,34476,5905,Western Bulldogs, Essendon,94,101
149,2014, Fri 25 Jul 6:40pm,Domain Stadium,32270,5906,West Coast, Richmond,42,59
150,2014, Sat 26 Jul 4:40pm,Gabba,27167,5907,Brisbane, Gold Coast,110,56
151,2014, Sat 26 Jul 7:40pm,MCG,72760,5908,Hawthorn, Sydney,104,94
152,2014, Sun 27 Jul 4:40pm,MCG,41482,5909,Collingwood, Adelaide,82,98
153,2014, Thu 31 Jul 6:10pm,Domain Stadium,35401,5910,Fremantle, Carlton,83,78
154,2014, Fri 1 Aug 7:50pm,SCG,36804,5911,Sydney, Essendon,79,57
155,2014, Sat 2 Aug 1:10pm,Adelaide Oval,49470,5912,Adelaide, West Coast,105,136
156,2014, Sat 2 Aug 4:40pm,MCG,23093,5913,Richmond, GWS,89,62
157,2014, Sat 2 Aug 7:40pm,Marvel Stadium,32564,5915,North Melbourne, Geelong,79,111
158,2014, Sat 2 Aug 7:40pm,Metricon Stadium,12027,5914,Gold Coast, St Kilda,117,64
159,2014, Sun 3 Aug 1:10pm,Marvel Stadium,18079,5916,Melbourne, Brisbane,51,74
160,2014, Sun 3 Aug 3:20pm,UTAS Stadium,14187,5917,Hawthorn, Western Bulldogs,107,45
161,2014, Sun 3 Aug 4:40pm,MCG,32804,5918,Collingwood, Port Adelaide,76,70
162,2014, Fri 8 Aug 7:50pm,MCG,58024,5919,Richmond, Essendon,95,77
163,2014, Sat 9 Aug 1:45pm,Canberra Oval,10211,5920,GWS, North Melbourne,51,126
164,2014, Sat 9 Aug 2:10pm,Marvel Stadium,28840,5921,Carlton, Gold Coast,97,58
165,2014, Sat 9 Aug 4:40pm,MCG,37082,5922,Hawthorn, Melbourne,115,65
166,2014, Sat 9 Aug 7:10pm,Adelaide Oval,50807,5923,Port Adelaide, Sydney,58,84
167,2014, Sat 9 Aug 7:40pm,GMHBA Stadium,26855,5924,Geelong, Fremantle,81,79
168,2014, Sun 10 Aug 1:10pm,Gabba,19657,5925,Brisbane, Adelaide,63,168
169,2014, Sun 10 Aug 2:40pm,Domain Stadium,36458,5927,West Coast, Collingwood,126,66
170,2014, Sun 10 Aug 3:20pm,Marvel Stadium,30095,5926,St Kilda, Western Bulldogs,99,122
171,2014, Fri 15 Aug 7:50pm,Marvel Stadium,38812,5928,Carlton, Geelong,76,82
172,2014, Sat 16 Aug 1:45pm,SCG,31361,5929,Sydney, St Kilda,127,56
173,2014, Sat 16 Aug 2:10pm,Metricon Stadium,10042,5930,Gold Coast, Port Adelaide,47,56
174,2014, Sat 16 Aug 4:40pm,Marvel Stadium,35905,5931,Essendon, West Coast,77,74
175,2014, Sat 16 Aug 7:10pm,Adelaide Oval,50459,5933,Adelaide, Richmond,69,79
176,2014, Sat 16 Aug 7:40pm,MCG,32926,5932,Collingwood, Brisbane,56,123
177,2014, Sun 17 Aug 1:10pm,Marvel Stadium,27164,5934,North Melbourne, Western Bulldogs,111,61
178,2014, Sun 17 Aug 2:40pm,Domain Stadium,35506,5936,Fremantle, Hawthorn,110,91
179,2014, Sun 17 Aug 3:20pm,MCG,17218,5935,Melbourne, GWS,34,98
180,2014, Fri 22 Aug 7:20pm,Adelaide Oval,52505,5937,Port Adelaide, Carlton,140,37
181,2014, Sat 23 Aug 1:45pm,Blundstone Arena,10702,5938,North Melbourne, Adelaide,101,94
182,2014, Sat 23 Aug 2:10pm,Marvel Stadium,33281,5939,Essendon, Gold Coast,108,89
183,2014, Sat 23 Aug 4:40pm,GIANTS Stadium,10851,5940,GWS, Collingwood,67,75
184,2014, Sat 23 Aug 5:40pm,Domain Stadium,35083,5941,West Coast, Melbourne,119,53
185,2014, Sat 23 Aug 7:40pm,MCG,72212,5942,Hawthorn, Geelong,94,71
186,2014, Sun 24 Aug 1:10pm,Gabba,17473,5943,Brisbane, Fremantle,48,106
187,2014, Sun 24 Aug 3:20pm,Marvel Stadium,22430,5944,Western Bulldogs, Sydney,67,130
188,2014, Sun 24 Aug 4:40pm,MCG,47188,5945,Richmond, St Kilda,98,72
189,2014, Fri 29 Aug 7:50pm,MCG,48973,5948,Collingwood, Hawthorn,56,121
190,2014, Sat 30 Aug 1:10pm,Domain Stadium,38209,5954,Fremantle, Port Adelaide,105,97
191,2014, Sat 30 Aug 1:45pm,MCG,56658,5947,Carlton, Essendon,90,90
192,2014, Sat 30 Aug 4:40pm,ANZ Stadium,31227,5951,Sydney, Richmond,65,68
193,2014, Sat 30 Aug 7:40pm,GMHBA Stadium,24659,5950,Geelong, Brisbane,143,81
194,2014, Sat 30 Aug 7:40pm,Marvel Stadium,17174,5952,North Melbourne, Melbourne,123,93
195,2014, Sun 31 Aug 1:10pm,Metricon Stadium,11840,5949,Gold Coast, West Coast,99,151
196,2014, Sun 31 Aug 2:50pm,Adelaide Oval,44969,5953,Adelaide, St Kilda,141,62
197,2014, Sun 31 Aug 4:40pm,Marvel Stadium,14725,5946,Western Bulldogs, GWS,109,115
198,2014, Fri 5 Sep 7:50pm,MCG,74753,5955,Hawthorn, Geelong,104,68
199,2014, Sat 6 Sep 2:45pm,ANZ Stadium,35998,5956,Sydney, Fremantle,93,69
200,2014, Sat 6 Sep 7:15pm,MCG,78559,5957,North Melbourne, Essendon,93,81
201,2014, Sun 7 Sep 2:50pm,Adelaide Oval,50618,5958,Port Adelaide, Richmond,132,75
202,2014, Fri 12 Sep 7:50pm,MCG,65963,5959,Geelong, North Melbourne,92,98
203,2014, Sat 13 Sep 5:45pm,Domain Stadium,42338,5960,Fremantle, Port Adelaide,83,105
204,2014, Fri 19 Sep 7:50pm,ANZ Stadium,48029,5961,Sydney, North Melbourne,136,65
205,2014, Sat 20 Sep 4:45pm,MCG,74856,5962,Hawthorn, Port Adelaide,97,94
206,2014, Sat 27 Sep 2:30pm,MCG,99454,5963,Sydney, Hawthorn,74,137
0,2015, Thu 2 Apr 7:20pm,MCG,83493,5964,Carlton, Richmond,78,105
1,2015, Sat 4 Apr 1:40pm,MCG,27013,5965,Melbourne, Gold Coast,115,89
2,2015, Sat 4 Apr 4:35pm,ANZ Stadium,23274,5966,Sydney, Essendon,72,60
3,2015, Sat 4 Apr 6:20pm,Gabba,31240,5967,Brisbane, Collingwood,74,86
4,2015, Sat 4 Apr 7:20pm,Marvel Stadium,22366,5968,Western Bulldogs, West Coast,97,87
5,2015, Sun 5 Apr 1:10pm,Marvel Stadium,18794,5969,St Kilda, GWS,78,87
6,2015, Sun 5 Apr 2:50pm,Adelaide Oval,46491,5970,Adelaide, North Melbourne,140,63
7,2015, Sun 5 Apr 4:40pm,Domain Stadium,34099,5971,Fremantle, Port Adelaide,75,68
8,2015, Mon 6 Apr 3:20pm,MCG,73584,5972,Hawthorn, Geelong,123,61
9,2015, Fri 10 Apr 6:10pm,Domain Stadium,34588,5973,West Coast, Carlton,131,62
10,2015, Sat 11 Apr 1:45pm,MCG,49945,5974,Richmond, Western Bulldogs,66,85
11,2015, Sat 11 Apr 2:10pm,Canberra Oval,7760,5975,GWS, Melbourne,101,56
12,2015, Sat 11 Apr 4:35pm,Marvel Stadium,33771,5976,Collingwood, Adelaide,63,90
13,2015, Sat 11 Apr 7:10pm,Adelaide Oval,49765,5978,Port Adelaide, Sydney,44,92
14,2015, Sat 11 Apr 7:20pm,Metricon Stadium,13649,5977,Gold Coast, St Kilda,76,104
15,2015, Sun 12 Apr 1:10pm,GMHBA Stadium,23723,5979,Geelong, Fremantle,60,104
16,2015, Sun 12 Apr 3:20pm,MCG,59866,5980,Essendon, Hawthorn,78,76
17,2015, Sun 12 Apr 4:40pm,Marvel Stadium,22275,5981,North Melbourne, Brisbane,133,51
18,2015, Fri 17 Apr 7:50pm,MCG,45197,5982,Collingwood, St Kilda,140,66
19,2015, Sat 18 Apr 1:40pm,Adelaide Oval,43713,5984,Adelaide, Melbourne,80,55
20,2015, Sat 18 Apr 1:45pm,MCG,54854,5983,Carlton, Essendon,84,105
21,2015, Sat 18 Apr 4:35pm,SCG,31966,5985,Sydney, GWS,111,90
22,2015, Sat 18 Apr 7:20pm,Marvel Stadium,22586,5986,North Melbourne, Port Adelaide,105,113
23,2015, Sat 18 Apr 7:20pm,Gabba,22441,5987,Brisbane, Richmond,58,137
24,2015, Sun 19 Apr 1:10pm,UTAS Stadium,15559,5988,Hawthorn, Western Bulldogs,127,57
25,2015, Sun 19 Apr 2:40pm,Domain Stadium,39138,5990,West Coast, Fremantle,81,111
26,2015, Sun 19 Apr 3:20pm,GMHBA Stadium,20813,5989,Geelong, Gold Coast,105,96
27,2015, Fri 24 Apr 7:50pm,MCG,58175,5991,Richmond, Melbourne,51,83
28,2015, Sat 25 Apr 1:10pm,Westpac Stadium,12125,5992,St Kilda, Carlton,81,121
29,2015, Sat 25 Apr 2:40pm,MCG,88395,5993,Essendon, Collingwood,49,69
30,2015, Sat 25 Apr 5:40pm,Canberra Oval,6917,5994,GWS, Gold Coast,119,53
31,2015, Sat 25 Apr 6:45pm,Domain Stadium,39009,5996,Fremantle, Sydney,74,60
32,2015, Sat 25 Apr 7:10pm,Adelaide Oval,50675,5995,Port Adelaide, Hawthorn,99,91
33,2015, Sun 26 Apr 1:10pm,Gabba,16632,5997,Brisbane, West Coast,65,118
34,2015, Sun 26 Apr 3:20pm,GMHBA Stadium,23452,5998,Geelong, North Melbourne,67,83
35,2015, Sun 26 Apr 4:40pm,Marvel Stadium,19915,5999,Western Bulldogs, Adelaide,125,68
36,2015, Fri 1 May 7:50pm,MCG,71759,6000,Carlton, Collingwood,45,120
37,2015, Sat 2 May 1:45pm,MCG,45228,6001,Richmond, Geelong,76,85
38,2015, Sat 2 May 2:10pm,SCG,25541,6002,Sydney, Western Bulldogs,73,77
39,2015, Sat 2 May 4:35pm,Metricon Stadium,12464,6003,Gold Coast, Brisbane,118,54
40,2015, Sat 2 May 5:40pm,Domain Stadium,34554,6005,West Coast, GWS,120,33
41,2015, Sat 2 May 7:20pm,Marvel Stadium,38077,6004,North Melbourne, Hawthorn,70,130
42,2015, Sun 3 May 1:10pm,MCG,22892,6006,Melbourne, Fremantle,50,118
43,2015, Sun 3 May 3:20pm,Marvel Stadium,29869,6007,St Kilda, Essendon,80,82
44,2015, Sun 3 May 4:10pm,Adelaide Oval,49735,6008,Adelaide, Port Adelaide,91,115
45,2015, Fri 8 May 7:50pm,MCG,52152,6009,Collingwood, Geelong,59,100
46,2015, Sat 9 May 1:45pm,Blundstone Arena,17544,6010,North Melbourne, Richmond,109,74
47,2015, Sat 9 May 2:10pm,Marvel Stadium,29619,6011,Western Bulldogs, St Kilda,87,94
48,2015, Sat 9 May 4:35pm,GIANTS Stadium,13556,6012,GWS, Hawthorn,108,98
49,2015, Sat 9 May 5:10pm,Metricon Stadium,12464,6013,Gold Coast, Adelaide,78,119
50,2015, Sat 9 May 6:10pm,Domain Stadium,37535,6015,Fremantle, Essendon,80,52
51,2015, Sat 9 May 7:20pm,MCG,26894,6014,Melbourne, Sydney,50,88
52,2015, Sun 10 May 3:20pm,Marvel Stadium,20273,6016,Carlton, Brisbane,75,84
53,2015, Sun 10 May 4:10pm,Adelaide Oval,38508,6017,Port Adelaide, West Coast,68,78
54,2015, Fri 15 May 7:50pm,Marvel Stadium,43972,6018,Essendon, North Melbourne,82,93
55,2015, Sat 16 May 1:15pm,Adelaide Oval,43532,6019,Adelaide, St Kilda,119,73
56,2015, Sat 16 May 2:10pm,MCG,41935,6020,Hawthorn, Melbourne,155,50
57,2015, Sat 16 May 4:35pm,Marvel Stadium,16676,6021,Carlton, GWS,57,135
58,2015, Sat 16 May 5:40pm,Domain Stadium,26964,6023,West Coast, Gold Coast,135,43
59,2015, Sat 16 May 7:20pm,ANZ Stadium,28063,6022,Sydney, Geelong,120,77
60,2015, Sun 17 May 1:10pm,Marvel Stadium,18170,6024,Western Bulldogs, Fremantle,88,101
61,2015, Sun 17 May 3:20pm,MCG,59034,6025,Richmond, Collingwood,105,100
62,2015, Sun 17 May 4:40pm,Gabba,15957,6026,Brisbane, Port Adelaide,102,65
63,2015, Fri 22 May 7:50pm,Marvel Stadium,32032,6027,Geelong, Carlton,140,63
64,2015, Sat 23 May 1:45pm,Marvel Stadium,23598,6028,St Kilda, West Coast,78,131
65,2015, Sat 23 May 2:10pm,GIANTS Stadium,9481,6029,GWS, Adelaide,108,84
66,2015, Sat 23 May 4:35pm,Metricon Stadium,16440,6030,Gold Coast, Collingwood,63,132
67,2015, Sat 23 May 5:40pm,Domain Stadium,35836,6032,Fremantle, North Melbourne,115,42
68,2015, Sat 23 May 7:20pm,MCG,63319,6031,Hawthorn, Sydney,69,73
69,2015, Sun 24 May 1:10pm,Marvel Stadium,36857,6033,Essendon, Brisbane,136,78
70,2015, Sun 24 May 3:20pm,MCG,29381,6034,Melbourne, Western Bulldogs,103,64
71,2015, Sun 24 May 4:10pm,Adelaide Oval,45268,6035,Port Adelaide, Richmond,43,76
72,2015, Fri 29 May 7:50pm,SCG,32105,6036,Sydney, Carlton,122,62
73,2015, Sat 30 May 1:40pm,TIO Traegar Park,4866,6038,Melbourne, Port Adelaide,54,115
74,2015, Sat 30 May 1:45pm,UTAS Stadium,11320,6037,Hawthorn, Gold Coast,93,40
75,2015, Sat 30 May 4:35pm,Marvel Stadium,16395,6039,Western Bulldogs, GWS,113,68
76,2015, Sat 30 May 7:10pm,Adelaide Oval,45518,6041,Adelaide, Fremantle,57,68
77,2015, Sat 30 May 7:20pm,MCG,83804,6040,Richmond, Essendon,72,59
78,2015, Sun 31 May 1:10pm,Gabba,16898,6042,Brisbane, St Kilda,86,108
79,2015, Sun 31 May 2:40pm,Domain Stadium,37676,6044,West Coast, Geelong,120,64
80,2015, Sun 31 May 3:20pm,MCG,43452,6043,Collingwood, North Melbourne,112,95
81,2015, Fri 5 Jun 6:10pm,Domain Stadium,38019,6045,Fremantle, Richmond,70,97
82,2015, Sat 6 Jun 1:40pm,MCG,32035,6046,Carlton, Adelaide,90,99
83,2015, Sat 6 Jun 4:35pm,Metricon Stadium,13068,6047,Gold Coast, Sydney,41,93
84,2015, Sat 6 Jun 7:10pm,Adelaide Oval,41813,6049,Port Adelaide, Western Bulldogs,100,62
85,2015, Sat 6 Jun 7:20pm,Marvel Stadium,40632,6048,Essendon, Geelong,53,122
86,2015, Sun 7 Jun 1:10pm,GIANTS Stadium,9079,6050,GWS, Brisbane,97,67
87,2015, Sun 7 Jun 3:20pm,Blundstone Arena,12011,6051,North Melbourne, West Coast,85,75
88,2015, Sun 7 Jun 4:40pm,Marvel Stadium,33886,6052,St Kilda, Hawthorn,69,132
89,2015, Mon 8 Jun 3:20pm,MCG,66120,6053,Melbourne, Collingwood,85,110
90,2015, Fri 12 Jun 7:20pm,Adelaide Oval,47058,6054,Port Adelaide, Geelong,69,92
91,2015, Sat 13 Jun 1:40pm,Metricon Stadium,8911,6055,Gold Coast, Fremantle,46,53
92,2015, Sat 13 Jun 2:35pm,Domain Stadium,37306,6056,West Coast, Essendon,96,46
93,2015, Sat 13 Jun 7:20pm,Marvel Stadium,32217,6057,North Melbourne, Sydney,75,91
94,2015, Sun 14 Jun 1:10pm,MCG,43390,6058,Collingwood, GWS,119,77
95,2015, Sun 14 Jun 4:40pm,Marvel Stadium,25187,6059,St Kilda, Melbourne,85,83
96,2015, Thu 18 Jun 7:20pm,Adelaide Oval,50023,6060,Adelaide, Hawthorn,85,114
97,2015, Fri 19 Jun 7:50pm,MCG,45178,6061,Richmond, West Coast,70,90
98,2015, Sat 20 Jun 1:40pm,MCG,27693,6062,Carlton, Port Adelaide,110,106
99,2015, Sat 20 Jun 4:35pm,GIANTS Stadium,7824,6063,GWS, North Melbourne,61,117
100,2015, Sat 20 Jun 7:20pm,Marvel Stadium,21129,6064,Western Bulldogs, Brisbane,146,74
101,2015, Sun 21 Jun 3:20pm,GMHBA Stadium,28007,6065,Geelong, Melbourne,89,113
102,2015, Thu 25 Jun 6:10pm,Domain Stadium,37145,6066,Fremantle, Collingwood,80,73
103,2015, Fri 26 Jun 7:50pm,SCG,37579,6067,Sydney, Richmond,77,95
104,2015, Sat 27 Jun 1:40pm,MCG,62500,6068,Hawthorn, Essendon,114,76
105,2015, Sat 27 Jun 4:35pm,Gabba,18146,6069,Brisbane, Adelaide,69,82
106,2015, Sat 27 Jun 7:20pm,Marvel Stadium,26511,6070,St Kilda, Western Bulldogs,56,62
107,2015, Sun 28 Jun 3:20pm,Marvel Stadium,30207,6071,Carlton, Gold Coast,103,69
108,2015, Thu 2 Jul 7:20pm,SCG,28316,6072,Sydney, Port Adelaide,94,84
109,2015, Fri 3 Jul 7:50pm,MCG,75880,6073,Collingwood, Hawthorn,91,101
110,2015, Sat 4 Jul 1:40pm,MCG,35968,6074,Richmond, GWS,78,69
111,2015, Sat 4 Jul 4:35pm,Metricon Stadium,14444,6075,Gold Coast, North Melbourne,125,70
112,2015, Sat 4 Jul 7:10pm,TIO Stadium,11873,6077,Melbourne, West Coast,60,114
113,2015, Sat 4 Jul 7:20pm,Marvel Stadium,31445,6076,Western Bulldogs, Carlton,64,53
114,2015, Sun 5 Jul 1:10pm,Marvel Stadium,38020,6078,Essendon, St Kilda,52,162
115,2015, Sun 5 Jul 2:40pm,Domain Stadium,32970,6080,Fremantle, Brisbane,84,48
116,2015, Thu 9 Jul 7:20pm,Adelaide Oval,45418,6081,Port Adelaide, Collingwood,66,63
117,2015, Fri 10 Jul 7:50pm,MCG,52564,6082,Richmond, Carlton,71,41
118,2015, Sat 11 Jul 1:40pm,MCG,38861,6083,Essendon, Melbourne,69,60
119,2015, Sat 11 Jul 4:35pm,Cazaly's Stadium,9449,6084,Western Bulldogs, Gold Coast,95,73
120,2015, Sat 11 Jul 5:40pm,Domain Stadium,38133,6086,West Coast, Adelaide,147,91
121,2015, Sat 11 Jul 7:20pm,Marvel Stadium,31270,6085,North Melbourne, Geelong,120,79
122,2015, Sun 12 Jul 1:10pm,GIANTS Stadium,9178,6087,GWS, St Kilda,84,49
123,2015, Sun 12 Jul 3:20pm,UTAS Stadium,16792,6088,Hawthorn, Fremantle,115,43
124,2015, Sun 12 Jul 4:40pm,Gabba,16936,6089,Brisbane, Sydney,49,70
125,2015, Fri 17 Jul 7:50pm,Marvel Stadium,31025,6090,North Melbourne, Essendon,93,68
126,2015, Sat 18 Jul 1:45pm,GMHBA Stadium,25041,6091,Geelong, Western Bulldogs,72,64
127,2015, Sat 18 Jul 2:10pm,Metricon Stadium,9589,6092,Gold Coast, GWS,79,94
128,2015, Sat 18 Jul 4:35pm,Marvel Stadium,36527,6093,Collingwood, West Coast,56,87
129,2015, Sat 18 Jul 5:40pm,Domain Stadium,33581,6095,Fremantle, Carlton,95,53
130,2015, Sat 18 Jul 7:20pm,ANZ Stadium,37369,6094,Sydney, Hawthorn,57,146
131,2015, Sun 19 Jul 1:10pm,MCG,25149,6096,Melbourne, Brisbane,60,36
132,2015, Sun 19 Jul 2:50pm,Adelaide Oval,54468,6097,Port Adelaide, Adelaide,113,116
133,2015, Sun 19 Jul 4:40pm,Marvel Stadium,45722,6098,St Kilda, Richmond,73,89
134,2015, Fri 24 Jul 7:50pm,Marvel Stadium,26815,6099,Carlton, Hawthorn,35,173
135,2015, Sat 25 Jul 1:40pm,Adelaide Oval,42656,6101,Adelaide, Gold Coast,125,80
136,2015, Sat 25 Jul 1:45pm,Canberra Oval,14667,6100,GWS, Geelong,42,69
137,2015, Sat 25 Jul 4:35pm,MCG,39777,6102,Richmond, Fremantle,78,82
138,2015, Sat 25 Jul 7:20pm,Gabba,15563,6104,Brisbane, North Melbourne,38,110
139,2015, Sat 25 Jul 7:20pm,Marvel Stadium,23705,6103,Essendon, Port Adelaide,116,129
140,2015, Sun 26 Jul 1:10pm,Marvel Stadium,40581,6105,Western Bulldogs, Collingwood,104,86
141,2015, Sun 26 Jul 2:40pm,Domain Stadium,38760,6107,West Coast, Sydney,103,51
142,2015, Sun 26 Jul 3:20pm,MCG,22945,6106,Melbourne, St Kilda,46,83
143,2015, Fri 31 Jul 7:50pm,MCG,66305,6108,Hawthorn, Richmond,53,71
144,2015, Sat 1 Aug 1:45pm,GMHBA Stadium,21914,6109,Geelong, Brisbane,113,57
145,2015, Sat 1 Aug 2:10pm,MCG,37894,6110,Collingwood, Melbourne,54,91
146,2015, Sat 1 Aug 4:35pm,SCG,38690,6111,Sydney, Adelaide,117,65
147,2015, Sat 1 Aug 7:20pm,Marvel Stadium,25251,6112,Carlton, North Melbourne,54,118
148,2015, Sat 1 Aug 7:20pm,Metricon Stadium,9341,6113,Gold Coast, West Coast,83,83
149,2015, Sun 2 Aug 12:40pm,Adelaide Oval,36850,6114,Port Adelaide, St Kilda,112,49
150,2015, Sun 2 Aug 2:40pm,Domain Stadium,34626,6116,Fremantle, GWS,84,63
151,2015, Sun 2 Aug 3:20pm,Marvel Stadium,33466,6115,Essendon, Western Bulldogs,40,127
152,2015, Fri 7 Aug 7:20pm,Adelaide Oval,50094,6117,Adelaide, Richmond,88,52
153,2015, Sat 8 Aug 1:45pm,MCG,48133,6118,Collingwood, Carlton,105,87
154,2015, Sat 8 Aug 2:10pm,Marvel Stadium,20590,6119,Western Bulldogs, Port Adelaide,128,64
155,2015, Sat 8 Aug 4:35pm,Gabba,20025,6120,Brisbane, Gold Coast,100,114
156,2015, Sat 8 Aug 5:40pm,Domain Stadium,34843,6122,West Coast, Hawthorn,74,88
157,2015, Sat 8 Aug 7:20pm,GMHBA Stadium,27910,6121,Geelong, Sydney,95,63
158,2015, Sun 9 Aug 1:10pm,MCG,30695,6123,Melbourne, North Melbourne,92,127
159,2015, Sun 9 Aug 3:20pm,GIANTS Stadium,10093,6124,GWS, Essendon,93,61
160,2015, Sun 9 Aug 4:40pm,Marvel Stadium,16419,6125,St Kilda, Fremantle,59,96
161,2015, Fri 14 Aug 7:50pm,SCG,38408,6126,Sydney, Collingwood,87,76
162,2015, Sat 15 Aug 1:45pm,Marvel Stadium,25914,6127,Essendon, Adelaide,59,171
