,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score
0, Thu 25 Mar 7:10pm,MCG,72010,5089,Richmond, Carlton,64,120
1, Fri 26 Mar 7:40pm,MCG,57772,5090,Geelong, Essendon,125,94
2, Sat 27 Mar 2:10pm,MCG,45615,5091,Melbourne, Hawthorn,61,117
3, Sat 27 Mar 7:10pm,ANZ Stadium,31330,5093,Sydney, St Kilda,88,96
4, Sat 27 Mar 7:30pm,Gabba,29201,5092,Brisbane, West Coast,114,82
5, Sun 28 Mar 12:40pm,AAMI Stadium,21205,5094,Port Adelaide, North Melbourne,96,82
6, Sun 28 Mar 2:10pm,Marvel Stadium,49000,5095,Western Bulldogs, Collingwood,93,129
7, Sun 28 Mar 5:10pm,Domain Stadium,30976,5096,Fremantle, Adelaide,118,62
8, Thu 1 Apr 7:40pm,Gabba,36780,5081,Brisbane, Carlton,107,88
9, Sat 3 Apr 2:10pm,MCG,50421,5082,Collingwood, Melbourne,86,85
10, Sat 3 Apr 5:40pm,Domain Stadium,37010,5083,West Coast, Port Adelaide,86,89
11, Sat 3 Apr 7:10pm,Marvel Stadium,32006,5084,St Kilda, North Melbourne,143,39
12, Sun 4 Apr 12:40pm,AAMI Stadium,36041,5085,Adelaide, Sydney,75,118
13, Sun 4 Apr 2:10pm,Marvel Stadium,29651,5086,Essendon, Fremantle,69,113
14, Sun 4 Apr 4:40pm,MCG,27358,5087,Richmond, Western Bulldogs,48,120
15, Mon 5 Apr 2:10pm,MCG,68628,5088,Hawthorn, Geelong,91,100
16, Fri 9 Apr 7:40pm,Marvel Stadium,49669,4985,St Kilda, Collingwood,69,41
17, Sat 10 Apr 2:10pm,Marvel Stadium,18394,4986,North Melbourne, West Coast,116,91
18, Sat 10 Apr 2:40pm,AAMI Stadium,23306,4989,Port Adelaide, Brisbane,81,108
19, Sat 10 Apr 7:10pm,SCG,28414,4987,Sydney, Richmond,111,56
20, Sat 10 Apr 7:10pm,MCG,71006,4988,Carlton, Essendon,75,95
21, Sun 11 Apr 1:10pm,MCG,23335,4990,Melbourne, Adelaide,57,41
22, Sun 11 Apr 2:10pm,Marvel Stadium,35933,4991,Western Bulldogs, Hawthorn,100,84
23, Sun 11 Apr 2:40pm,Domain Stadium,38762,4992,Fremantle, Geelong,125,118
24, Fri 16 Apr 6:40pm,Domain Stadium,38676,5065,West Coast, Essendon,101,78
25, Sat 17 Apr 2:10pm,Marvel Stadium,23646,5066,North Melbourne, Sydney,60,100
26, Sat 17 Apr 2:40pm,AAMI Stadium,38321,5067,Adelaide, Carlton,55,103
27, Sat 17 Apr 7:10pm,MCG,67668,5069,Collingwood, Hawthorn,123,59
28, Sat 17 Apr 7:10pm,Gabba,33323,5068,Brisbane, Western Bulldogs,101,79
29, Sun 18 Apr 1:10pm,MCG,42594,5070,Richmond, Melbourne,78,133
30, Sun 18 Apr 2:10pm,GMHBA Stadium,25579,5071,Geelong, Port Adelaide,159,64
31, Sun 18 Apr 4:40pm,Marvel Stadium,29814,5072,St Kilda, Fremantle,108,93
32, Fri 23 Apr 7:40pm,Marvel Stadium,26884,4993,Western Bulldogs, Adelaide,121,72
33, Sat 24 Apr 2:15pm,SCG,28422,4994,Sydney, West Coast,115,63
34, Sat 24 Apr 7:10pm,MCG,36396,4995,Melbourne, Brisbane,103,53
35, Sat 24 Apr 7:15pm,AAMI Stadium,23355,4996,Port Adelaide, St Kilda,54,44
36, Sun 25 Apr 2:40pm,MCG,90070,4997,Collingwood, Essendon,120,55
37, Sun 25 Apr 5:40pm,UTAS Stadium,16301,4998,Hawthorn, North Melbourne,70,82
38, Sun 25 Apr 6:45pm,Domain Stadium,38010,4999,Fremantle, Richmond,112,73
39, Mon 26 Apr 2:10pm,MCG,71399,5000,Carlton, Geelong,104,68
40, Fri 30 Apr 7:40pm,Marvel Stadium,43072,5113,Western Bulldogs, St Kilda,46,49
41, Sat 1 May 2:10pm,Marvel Stadium,26763,5114,North Melbourne, Melbourne,104,78
42, Sat 1 May 2:40pm,AAMI Stadium,40371,5115,Adelaide, Port Adelaide,74,97
43, Sat 1 May 7:10pm,SCG,30975,5117,Sydney, Brisbane,107,87
44, Sat 1 May 7:10pm,MCG,61006,5116,Essendon, Hawthorn,106,63
45, Sun 2 May 1:10pm,GMHBA Stadium,24106,5118,Geelong, Richmond,161,53
46, Sun 2 May 2:10pm,MCG,80645,5119,Carlton, Collingwood,102,155
47, Sun 2 May 2:40pm,Domain Stadium,40886,5120,West Coast, Fremantle,73,111
48, Fri 7 May 7:40pm,MCG,45444,4977,Melbourne, Western Bulldogs,66,70
49, Sat 8 May 1:10pm,Domain Stadium,35864,4978,West Coast, Hawthorn,102,94
50, Sat 8 May 2:10pm,Marvel Stadium,29248,4979,Essendon, Port Adelaide,106,109
51, Sat 8 May 7:10pm,Gabba,27739,4980,Brisbane, Fremantle,100,113
52, Sat 8 May 7:10pm,MCG,52696,4981,Collingwood, North Melbourne,157,91
53, Sun 9 May 1:10pm,GMHBA Stadium,25970,4982,Geelong, Sydney,126,59
54, Sun 9 May 4:10pm,AAMI Stadium,31196,4983,Adelaide, Richmond,104,54
55, Mon 10 May 7:20pm,Marvel Stadium,42866,4984,St Kilda, Carlton,68,129
56, Fri 14 May 6:40pm,Domain Stadium,41624,5009,Fremantle, Collingwood,97,133
57, Sat 15 May 2:10pm,Canberra Oval,14308,5011,Western Bulldogs, Sydney,101,63
58, Sat 15 May 2:10pm,MCG,28592,5010,Melbourne, West Coast,46,75
59, Sat 15 May 7:10pm,Marvel Stadium,16479,5013,North Melbourne, Adelaide,84,75
60, Sat 15 May 7:10pm,Gabba,33629,5012,Brisbane, Geelong,74,155
61, Sun 16 May 1:10pm,MCG,41563,5014,Richmond, Hawthorn,86,89
62, Sun 16 May 2:40pm,AAMI Stadium,30228,5015,Port Adelaide, Carlton,92,118
63, Sun 16 May 4:40pm,Marvel Stadium,39204,5016,St Kilda, Essendon,81,93
64, Fri 21 May 7:40pm,MCG,88115,5057,Collingwood, Geelong,50,86
65, Sat 22 May 2:10pm,SCG,24819,5059,Sydney, Fremantle,63,100
66, Sat 22 May 2:10pm,Marvel Stadium,30794,5058,North Melbourne, Western Bulldogs,57,127
67, Sat 22 May 7:10pm,TIO Stadium,8848,5060,Melbourne, Port Adelaide,111,110
68, Sat 22 May 7:45pm,MCG,64709,5061,Essendon, Richmond,130,95
69, Sun 23 May 12:40pm,AAMI Stadium,31517,5062,Adelaide, Brisbane,93,81
70, Sun 23 May 2:10pm,Marvel Stadium,47484,5063,Carlton, Hawthorn,60,110
71, Sun 23 May 2:40pm,Domain Stadium,36244,5064,West Coast, St Kilda,56,91
72, Fri 28 May 7:40pm,Marvel Stadium,45742,5041,Essendon, Western Bulldogs,99,90
73, Sat 29 May 2:10pm,GMHBA Stadium,24525,5042,Geelong, Melbourne,121,67
74, Sat 29 May 2:40pm,AAMI Stadium,16694,5043,Port Adelaide, Richmond,30,77
75, Sat 29 May 7:10pm,Gabba,34239,5044,Brisbane, Collingwood,88,80
76, Sat 29 May 7:10pm,Marvel Stadium,28708,5045,St Kilda, Adelaide,123,76
77, Sun 30 May 1:10pm,MCG,36003,5046,Hawthorn, Sydney,79,77
78, Sun 30 May 2:10pm,Marvel Stadium,29175,5047,Carlton, West Coast,105,76
79, Sun 30 May 2:40pm,Domain Stadium,36175,5048,Fremantle, North Melbourne,139,78
80, Fri 4 Jun 7:40pm,Marvel Stadium,32858,5073,Richmond, St Kilda,59,97
81, Sat 5 Jun 2:10pm,MCG,49745,5074,Carlton, Melbourne,101,60
82, Sat 5 Jun 2:40pm,AAMI Stadium,35605,5075,Adelaide, Fremantle,105,82
83, Sat 5 Jun 5:40pm,Domain Stadium,33784,5076,West Coast, Geelong,98,122
84, Sat 5 Jun 7:10pm,Marvel Stadium,19100,5077,North Melbourne, Brisbane,90,89
85, Sun 6 Jun 1:10pm,SCG,29329,5078,Sydney, Essendon,89,80
86, Sun 6 Jun 2:10pm,MCG,21287,5079,Hawthorn, Port Adelaide,74,63
87, Sun 6 Jun 4:40pm,Marvel Stadium,40813,5080,Collingwood, Western Bulldogs,113,103
88, Fri 11 Jun 7:40pm,Marvel Stadium,43732,5017,North Melbourne, Carlton,97,68
89, Sat 12 Jun 2:10pm,UTAS Stadium,16167,5018,Hawthorn, Adelaide,124,77
90, Sat 12 Jun 7:10pm,Marvel Stadium,46358,5019,Essendon, Geelong,83,154
91, Sat 12 Jun 7:10pm,AAMI Stadium,20106,5020,Port Adelaide, Sydney,55,93
92, Sun 13 Jun 1:10pm,MCG,30870,5021,Richmond, West Coast,126,77
93, Sun 13 Jun 2:10pm,Marvel Stadium,30831,5022,Western Bulldogs, Brisbane,121,56
94, Sun 13 Jun 2:40pm,Domain Stadium,37569,5023,Fremantle, St Kilda,67,85
95, Mon 14 Jun 2:10pm,MCG,67454,5024,Melbourne, Collingwood,76,76
96, Fri 18 Jun 7:40pm,MCG,54148,5025,Hawthorn, Essendon,102,86
97, Sat 19 Jun 7:10pm,Marvel Stadium,28869,5027,Carlton, Fremantle,87,96
98, Sat 19 Jun 7:10pm,Gabba,28415,5026,Brisbane, Richmond,86,105
99, Sun 20 Jun 1:10pm,Marvel Stadium,15109,5028,North Melbourne, Port Adelaide,129,93
100, Sun 20 Jun 2:40pm,Domain Stadium,34280,5029,West Coast, Western Bulldogs,59,119
101, Fri 25 Jun 7:50pm,MCG,58208,5030,St Kilda, Geelong,70,46
102, Sat 26 Jun 7:10pm,ANZ Stadium,43585,5031,Sydney, Collingwood,71,96
103, Sun 27 Jun 2:40pm,AAMI Stadium,34422,5032,Adelaide, Melbourne,117,73
104, Thu 1 Jul 7:10pm,Marvel Stadium,35623,5033,Carlton, Brisbane,120,65
105, Fri 2 Jul 7:40pm,MCG,47454,5034,Hawthorn, Western Bulldogs,79,76
106, Sat 3 Jul 1:10pm,Domain Stadium,32442,5035,Fremantle, Port Adelaide,115,58
107, Sat 3 Jul 7:10pm,Marvel Stadium,38781,5037,Collingwood, West Coast,135,52
108, Sat 3 Jul 7:10pm,AAMI Stadium,37296,5036,Adelaide, Essendon,124,40
109, Sun 4 Jul 1:10pm,GMHBA Stadium,25159,5038,Geelong, North Melbourne,98,63
110, Sun 4 Jul 2:10pm,MCG,39386,5039,Richmond, Sydney,89,85
111, Sun 4 Jul 4:40pm,Marvel Stadium,31993,5040,St Kilda, Melbourne,100,65
112, Fri 9 Jul 8:10pm,AAMI Stadium,24260,5097,Port Adelaide, Collingwood,79,105
113, Sat 10 Jul 1:10pm,Domain Stadium,26976,5098,West Coast, Adelaide,95,117
114, Sat 10 Jul 2:10pm,MCG,69220,5099,Geelong, Hawthorn,85,83
115, Sat 10 Jul 7:10pm,Gabba,29329,5100,Brisbane, St Kilda,65,79
116, Sat 10 Jul 7:10pm,Marvel Stadium,25707,5101,Richmond, Fremantle,100,81
117, Sun 11 Jul 1:10pm,SCG,23856,5102,Sydney, North Melbourne,85,55
118, Sun 11 Jul 2:10pm,MCG,49203,5103,Melbourne, Essendon,122,103
119, Sun 11 Jul 4:40pm,Marvel Stadium,37517,5104,Carlton, Western Bulldogs,58,126
120, Fri 16 Jul 8:10pm,AAMI Stadium,41195,5121,Adelaide, Geelong,74,63
121, Sat 17 Jul 2:10pm,UTAS Stadium,16690,5123,Hawthorn, Brisbane,118,43
122, Sat 17 Jul 2:10pm,MCG,81386,5122,Collingwood, St Kilda,100,52
123, Sat 17 Jul 7:10pm,Marvel Stadium,26991,5124,Essendon, West Coast,100,132
124, Sat 17 Jul 7:10pm,TIO Stadium,10108,5125,Western Bulldogs, Port Adelaide,83,47
125, Sun 18 Jul 1:10pm,Marvel Stadium,31915,5126,Carlton, Sydney,68,107
126, Sun 18 Jul 2:10pm,MCG,42723,5127,Richmond, North Melbourne,53,103
127, Sun 18 Jul 2:40pm,Domain Stadium,32816,5128,Fremantle, Melbourne,82,71
128, Fri 23 Jul 7:40pm,Marvel Stadium,49373,4961,St Kilda, Hawthorn,87,87
129, Sat 24 Jul 2:10pm,GMHBA Stadium,24508,4963,Geelong, Brisbane,127,64
130, Sat 24 Jul 2:10pm,MCG,66727,4962,Collingwood, Richmond,127,45
131, Sat 24 Jul 5:40pm,Domain Stadium,35925,4964,West Coast, Carlton,83,109
132, Sat 24 Jul 7:10pm,Marvel Stadium,30330,4965,North Melbourne, Essendon,119,122
133, Sun 25 Jul 1:10pm,Marvel Stadium,26797,4966,Western Bulldogs, Fremantle,158,76
134, Sun 25 Jul 2:10pm,MCG,29374,4967,Melbourne, Sydney,142,69
135, Sun 25 Jul 4:10pm,AAMI Stadium,36788,4968,Port Adelaide, Adelaide,88,69
136, Fri 30 Jul 7:40pm,Marvel Stadium,37165,5001,Essendon, St Kilda,108,75
137, Sat 31 Jul 2:10pm,MCG,76980,5002,Collingwood, Carlton,105,57
138, Sat 31 Jul 2:40pm,AAMI Stadium,22340,5003,Port Adelaide, Hawthorn,92,84
139, Sat 31 Jul 7:10pm,Gabba,26144,5004,Brisbane, Melbourne,64,74
140, Sat 31 Jul 7:10pm,ANZ Stadium,30710,5005,Sydney, Geelong,72,125
141, Sun 1 Aug 1:10pm,MCG,19181,5006,Richmond, Adelaide,100,80
142, Sun 1 Aug 2:10pm,Marvel Stadium,28038,5007,Western Bulldogs, North Melbourne,143,72
143, Sun 1 Aug 2:40pm,Domain Stadium,40451,5008,Fremantle, West Coast,160,85
144, Fri 6 Aug 7:40pm,MCG,57095,5105,Essendon, Carlton,73,149
145, Sat 7 Aug 2:10pm,Marvel Stadium,14891,5106,North Melbourne, Fremantle,123,69
146, Sat 7 Aug 2:10pm,SCG,29431,5107,Sydney, Hawthorn,129,85
147, Sat 7 Aug 5:40pm,Domain Stadium,32587,5108,West Coast, Brisbane,65,70
148, Sat 7 Aug 7:10pm,MCG,84401,5109,Geelong, Collingwood,85,107
149, Sun 8 Aug 1:10pm,Marvel Stadium,22467,5110,St Kilda, Port Adelaide,151,57
150, Sun 8 Aug 2:10pm,MCG,45844,5111,Melbourne, Richmond,109,80
151, Sun 8 Aug 4:10pm,AAMI Stadium,29321,5112,Adelaide, Western Bulldogs,53,61
152, Fri 13 Aug 7:40pm,MCG,59277,5049,Essendon, Collingwood,64,162
153, Sat 14 Aug 1:10pm,Domain Stadium,34087,5050,Fremantle, Sydney,87,96
154, Sat 14 Aug 2:10pm,MCG,44716,5051,Carlton, Richmond,156,67
155, Sat 14 Aug 7:10pm,AAMI Stadium,14113,5052,Port Adelaide, West Coast,61,60
156, Sat 14 Aug 7:10pm,Marvel Stadium,42199,5053,Western Bulldogs, Geelong,60,161
157, Sun 15 Aug 1:10pm,Gabba,25403,5054,Brisbane, Adelaide,97,104
158, Sun 15 Aug 2:10pm,MCG,48211,5055,Hawthorn, Melbourne,99,78
159, Sun 15 Aug 4:40pm,Marvel Stadium,23118,5056,North Melbourne, St Kilda,63,115
160, Fri 20 Aug 7:40pm,Marvel Stadium,45172,4969,Geelong, Carlton,121,79
161, Sat 21 Aug 2:10pm,Marvel Stadium,33944,4971,St Kilda, Richmond,115,94
162, Sat 21 Aug 2:10pm,UTAS Stadium,15532,4970,Hawthorn, Fremantle,155,39
163, Sat 21 Aug 7:10pm,MCG,42159,4972,Collingwood, Adelaide,54,51
164, Sat 21 Aug 7:10pm,SCG,36554,4973,Sydney, Western Bulldogs,114,70
165, Sun 22 Aug 12:40pm,AAMI Stadium,21086,4974,Port Adelaide, Melbourne,112,83
166, Sun 22 Aug 2:10pm,Marvel Stadium,28785,4975,Essendon, Brisbane,68,95
167, Sun 22 Aug 2:40pm,Domain Stadium,32007,4976,West Coast, North Melbourne,94,110
168, Fri 27 Aug 6:40pm,Domain Stadium,39376,5131,Fremantle, Carlton,93,87
169, Sat 28 Aug 1:10pm,GMHBA Stadium,24099,5132,Geelong, West Coast,112,68
170, Sat 28 Aug 2:10pm,MCG,76218,5133,Hawthorn, Collingwood,98,95
171, Sat 28 Aug 3:40pm,AAMI Stadium,38121,5129,Adelaide, St Kilda,65,37
172, Sat 28 Aug 7:10pm,Gabba,24789,5130,Brisbane, Sydney,68,106
173, Sat 28 Aug 7:10pm,Marvel Stadium,26776,5136,Western Bulldogs, Essendon,107,78
174, Sun 29 Aug 2:10pm,Marvel Stadium,37674,5135,Richmond, Port Adelaide,112,122
175, Sun 29 Aug 4:40pm,MCG,31064,5134,Melbourne, North Melbourne,103,113
176, Fri 3 Sep 7:45pm,MCG,63608,5137,Geelong, St Kilda,79,83
177, Sat 4 Sep 1:20pm,Domain Stadium,42719,5138,Fremantle, Hawthorn,94,64
178, Sat 4 Sep 7:20pm,MCG,66545,5139,Collingwood, Western Bulldogs,124,62
179, Sun 5 Sep 2:40pm,ANZ Stadium,41596,5140,Sydney, Carlton,99,94
180, Fri 10 Sep 7:45pm,MCG,45056,5141,Geelong, Fremantle,135,66
181, Sat 11 Sep 7:20pm,MCG,39596,5142,Western Bulldogs, Sydney,77,72
182, Fri 17 Sep 7:45pm,MCG,95241,5143,Collingwood, Geelong,120,79
183, Sat 18 Sep 7:20pm,MCG,62694,5144,St Kilda, Western Bulldogs,88,64
184, Sat 25 Sep 2:30pm,MCG,100016,5145,Collingwood, St Kilda,68,68
185, Sat 2 Oct 2:30pm,MCG,93853,5146,Collingwood, St Kilda,108,52
0, Thu 24 Mar 7:10pm,MCG,60654,5147,Carlton, Richmond,104,84
1, Fri 25 Mar 7:40pm,MCG,42869,5148,Geelong, St Kilda,48,47
2, Sat 26 Mar 2:10pm,Marvel Stadium,35773,5149,Collingwood, Port Adelaide,155,80
3, Sat 26 Mar 7:10pm,Gabba,23373,5150,Brisbane, Fremantle,92,94
4, Sat 26 Mar 7:10pm,AAMI Stadium,42536,5151,Adelaide, Hawthorn,105,85
5, Sun 27 Mar 1:10pm,Marvel Stadium,42617,5152,Essendon, Western Bulldogs,113,58
6, Sun 27 Mar 2:10pm,MCG,33951,5153,Melbourne, Sydney,84,84
7, Sun 27 Mar 4:10pm,Domain Stadium,35855,5154,West Coast, North Melbourne,92,88
8, ,BYE,,5155,Gold Coast,,,
9, Fri 1 Apr 7:40pm,MCG,41465,5156,St Kilda, Richmond,95,95
10, Sat 2 Apr 2:10pm,Marvel Stadium,40578,5157,North Melbourne, Collingwood,56,143
11, Sat 2 Apr 2:40pm,AAMI Stadium,23214,5159,Port Adelaide, West Coast,98,116
12, Sat 2 Apr 5:40pm,Domain Stadium,37004,5158,Fremantle, Geelong,78,89
13, Sat 2 Apr 6:40pm,Gabba,27914,5160,Gold Coast, Carlton,52,171
14, Sun 3 Apr 1:10pm,Marvel Stadium,22331,5161,Western Bulldogs, Brisbane,123,45
15, Sun 3 Apr 2:10pm,ANZ Stadium,28082,5162,Sydney, Essendon,98,93
16, Sun 3 Apr 4:40pm,MCG,49905,5163,Hawthorn, Melbourne,122,77
17, ,BYE,,5164,Adelaide,,,
18, Fri 8 Apr 7:40pm,MCG,88181,5165,Collingwood, Carlton,102,74
19, Sat 9 Apr 2:10pm,Marvel Stadium,21373,5167,Western Bulldogs, Gold Coast,122,51
20, Sat 9 Apr 2:40pm,AAMI Stadium,33414,5166,Adelaide, Fremantle,54,79
21, Sat 9 Apr 5:40pm,Domain Stadium,37288,5168,West Coast, Sydney,88,101
22, Sat 9 Apr 7:10pm,MCG,46369,5169,Richmond, Hawthorn,52,115
23, Sun 10 Apr 1:10pm,MCG,24380,5170,Melbourne, Brisbane,82,71
24, Sun 10 Apr 2:10pm,GMHBA Stadium,22420,5171,Geelong, Port Adelaide,122,43
25, Sun 10 Apr 4:40pm,Marvel Stadium,47762,5172,St Kilda, Essendon,84,136
26, ,BYE,,5173,North Melbourne,,,
27, Fri 15 Apr 7:40pm,MCG,58050,5174,Richmond, Collingwood,90,161
28, Sat 16 Apr 2:10pm,UTAS Stadium,15063,5175,Hawthorn, West Coast,72,65
29, Sat 16 Apr 2:10pm,MCG,78065,5176,Carlton, Essendon,79,79
30, Sat 16 Apr 7:10pm,SCG,25300,5177,Sydney, Geelong,54,81
31, Sat 16 Apr 7:10pm,AAMI Stadium,33143,5178,Port Adelaide, Adelaide,98,66
32, Sun 17 Apr 2:10pm,Gabba,12111,5179,Gold Coast, Melbourne,69,159
33, Sun 17 Apr 2:40pm,Domain Stadium,34779,5180,Fremantle, North Melbourne,127,98
34, ,BYE,,5181,Western Bulldogs,,,
35, ,BYE,,5182,St Kilda,,,
36, ,BYE,,5183,Brisbane,,,
37, Thu 21 Apr 7:40pm,Gabba,22543,5184,Brisbane, St Kilda,76,89
38, Sat 23 Apr 2:40pm,AAMI Stadium,21287,5185,Port Adelaide, Gold Coast,101,104
39, Sat 23 Apr 7:10pm,Marvel Stadium,37607,5186,Carlton, Adelaide,85,79
40, Sun 24 Apr 4:40pm,Marvel Stadium,36461,5187,North Melbourne, Richmond,103,112
41, Mon 25 Apr 2:40pm,MCG,89626,5189,Essendon, Collingwood,77,107
42, Mon 25 Apr 6:40pm,Domain Stadium,37551,5188,Fremantle, Western Bulldogs,85,78
43, Tue 26 Apr 2:40pm,MCG,78579,5190,Hawthorn, Geelong,98,117
44, ,BYE,,5191,Melbourne,,,
45, ,BYE,,5192,Sydney,,,
46, ,BYE,,5193,West Coast,,,
47, Thu 28 Apr 6:40pm,Domain Stadium,36298,5194,West Coast, Melbourne,106,52
48, Fri 29 Apr 7:40pm,SCG,28081,5195,Sydney, Carlton,71,87
49, Sat 30 Apr 2:10pm,Marvel Stadium,16014,5196,North Melbourne, Port Adelaide,133,73
50, Sat 30 Apr 7:10pm,AAMI Stadium,33854,5197,Adelaide, St Kilda,90,71
51, Sat 30 Apr 7:10pm,MCG,37438,5198,Richmond, Brisbane,124,98
52, Sun 1 May 1:10pm,Marvel Stadium,33710,5199,Essendon, Gold Coast,197,58
53, Sun 1 May 4:40pm,MCG,53776,5200,Collingwood, Western Bulldogs,105,57
54, ,BYE,,5201,Fremantle,,,
55, ,BYE,,5202,Geelong,,,
56, ,BYE,,5203,Hawthorn,,,
57, Fri 6 May 8:10pm,AAMI Stadium,21819,5204,Port Adelaide, Hawthorn,72,104
58, Sat 7 May 1:10pm,Canberra Oval,10184,5205,Western Bulldogs, Sydney,65,73
59, Sat 7 May 2:10pm,GMHBA Stadium,23669,5206,Geelong, North Melbourne,127,61
60, Sat 7 May 4:10pm,MCG,34090,5207,Richmond, Fremantle,148,99
61, Sat 7 May 7:10pm,Gabba,25501,5208,Gold Coast, Brisbane,124,116
62, Sun 8 May 1:10pm,Marvel Stadium,33631,5209,Essendon, West Coast,106,90
63, Sun 8 May 2:10pm,MCG,19987,5210,Melbourne, Adelaide,149,53
64, Mon 9 May 7:20pm,Marvel Stadium,41576,5211,St Kilda, Carlton,81,84
65, ,BYE,,5212,Collingwood,,,
66, Fri 13 May 7:40pm,MCG,81691,5213,Geelong, Collingwood,65,62
67, Sat 14 May 2:10pm,Marvel Stadium,23536,5214,North Melbourne, Melbourne,124,83
68, Sat 14 May 2:40pm,AAMI Stadium,36056,5215,Adelaide, Gold Coast,130,73
69, Sat 14 May 7:10pm,Gabba,24921,5216,Brisbane, Essendon,66,102
70, Sat 14 May 7:10pm,SCG,20719,5219,Sydney, Port Adelaide,121,59
71, Sun 15 May 1:10pm,MCG,42453,5217,Hawthorn, St Kilda,99,69
72, Sun 15 May 2:10pm,Marvel Stadium,39141,5220,Western Bulldogs, Richmond,153,118
73, Sun 15 May 2:40pm,Domain Stadium,40567,5221,West Coast, Fremantle,96,63
74, ,BYE,,5222,Carlton,,,
75, Fri 20 May 7:40pm,Marvel Stadium,48429,5218,Carlton, Geelong,100,102
76, Sat 21 May 2:10pm,Marvel Stadium,28863,5223,St Kilda, Melbourne,106,86
77, Sat 21 May 2:40pm,AAMI Stadium,16274,5224,Port Adelaide, Fremantle,90,142
78, Sat 21 May 7:10pm,Gabba,18404,5226,Brisbane, North Melbourne,73,59
79, Sat 21 May 7:40pm,MCG,83563,5225,Richmond, Essendon,105,89
80, Sun 22 May 1:10pm,Marvel Stadium,38849,5227,Collingwood, Adelaide,135,92
81, Sun 22 May 2:10pm,SCG,33136,5228,Sydney, Hawthorn,60,106
82, Sun 22 May 2:40pm,Domain Stadium,37308,5229,West Coast, Western Bulldogs,175,52
83, ,BYE,,5230,Gold Coast,,,
84, Fri 27 May 7:40pm,MCG,47464,5231,Melbourne, Carlton,46,93
85, Sat 28 May 1:10pm,Domain Stadium,35483,5232,Fremantle, St Kilda,56,102
86, Sat 28 May 2:10pm,Marvel Stadium,24267,5233,North Melbourne, Sydney,71,72
87, Sat 28 May 7:10pm,Metricon Stadium,21485,5235,Gold Coast, Geelong,73,139
88, Sat 28 May 8:10pm,TIO Stadium,11506,5234,Richmond, Port Adelaide,74,89
89, Sun 29 May 12:40pm,AAMI Stadium,34583,5236,Adelaide, Brisbane,61,101
90, Sun 29 May 2:10pm,MCG,52560,5237,Collingwood, West Coast,105,53
91, Sun 29 May 4:40pm,Marvel Stadium,30747,5238,Western Bulldogs, Hawthorn,62,91
92, ,BYE,,5239,Essendon,,,
93, Fri 3 Jun 7:40pm,MCG,53077,5240,Essendon, Melbourne,68,101
94, Sat 4 Jun 1:10pm,Domain Stadium,36815,5241,West Coast, Gold Coast,85,67
95, Sat 4 Jun 2:10pm,GMHBA Stadium,25078,5242,Geelong, Western Bulldogs,148,87
96, Sat 4 Jun 7:10pm,Gabba,22150,5244,Brisbane, Sydney,51,116
97, Sat 4 Jun 7:10pm,MCG,62991,5243,Collingwood, St Kilda,108,51
98, Sun 5 Jun 1:10pm,MCG,31925,5245,Hawthorn, Fremantle,111,89
99, Sun 5 Jun 2:10pm,Marvel Stadium,18185,5246,North Melbourne, Adelaide,115,68
100, Sun 5 Jun 4:10pm,AAMI Stadium,23192,5247,Port Adelaide, Carlton,49,111
101, ,BYE,,5248,Richmond,,,
102, Fri 10 Jun 7:40pm,Marvel Stadium,31237,5250,St Kilda, Western Bulldogs,81,57
103, Sat 11 Jun 2:40pm,AAMI Stadium,31412,5249,Adelaide, West Coast,67,106
104, Sat 11 Jun 7:10pm,MCG,63476,5252,Geelong, Hawthorn,88,83
105, Sat 11 Jun 7:10pm,Metricon Stadium,14945,5251,Gold Coast, North Melbourne,63,122
106, Sun 12 Jun 1:10pm,Marvel Stadium,43617,5253,Carlton, Brisbane,124,63
107, Sun 12 Jun 2:10pm,SCG,23782,5254,Sydney, Richmond,75,65
108, Sun 12 Jun 2:40pm,Domain Stadium,35824,5255,Fremantle, Essendon,98,64
109, Mon 13 Jun 2:10pm,MCG,75998,5256,Melbourne, Collingwood,41,129
110, ,BYE,,5258,Port Adelaide,,,
111, Fri 17 Jun 7:40pm,Marvel Stadium,19363,5257,Western Bulldogs, Adelaide,100,70
112, Sat 18 Jun 2:10pm,UTAS Stadium,16377,5260,Hawthorn, Gold Coast,129,58
113, Sat 18 Jun 2:10pm,Marvel Stadium,42329,5259,Essendon, North Melbourne,90,111
114, Sat 18 Jun 7:10pm,MCG,39539,5261,St Kilda, Geelong,72,100
115, Sat 18 Jun 7:10pm,Gabba,21510,5262,Brisbane, Richmond,94,125
116, Sun 19 Jun 1:10pm,MCG,19092,5263,Melbourne, Fremantle,149,60
117, Sun 19 Jun 2:10pm,Marvel Stadium,42788,5264,Carlton, Sydney,100,66
